Epochs,loss,val_loss
1.0,753.4996663234411,181.40243727161038
2.0,254.80949956668042,123.06065614761845
3.0,190.82253813746598,104.72648472939768
4.0,133.50219545762496,100.0
5.0,117.46628650035514,100.0
6.0,113.77682536973495,100.0
7.0,114.84832257451107,100.0
8.0,109.97567280810122,100.0
9.0,102.3733013305587,100.0
10.0,102.01941282840286,100.0
11.0,103.61779912938265,100.0
12.0,101.37390600120996,100.0
13.0,101.87876442735922,100.0
14.0,6501.826315352649,100.0
15.0,105.21867505604088,100.0
16.0,109.45291561646786,100.0
17.0,104.84963261631611,100.0
18.0,104.74511349837165,100.0
19.0,105.31418267648297,100.0
20.0,105.21822725224577,100.0
21.0,105.78137137174517,100.0
22.0,107.21196909536553,100.0
23.0,108.69234256501426,100.0
24.0,104.35980593329766,100.0
25.0,110.55328964269962,100.0
26.0,105.14986189708597,100.0
27.0,103.62340704034716,100.0
28.0,109.99977966551072,100.0
29.0,103.27889954510064,100.0
30.0,106.07908994280416,100.0
31.0,103.16178582478086,100.0
32.0,103.184237786749,100.0
33.0,103.23920749640732,100.0
34.0,103.3390684855482,100.0
35.0,103.50314596240857,100.0
36.0,102.76788135326018,100.0
37.0,101.82429822502468,100.0
38.0,101.77948839406767,100.0
39.0,102.02466894913057,100.0
40.0,103.12939280407593,100.0
41.0,102.31848401634822,100.0
42.0,101.92325079469636,100.0
43.0,102.0947194170991,100.0
44.0,102.33807467921172,100.0
45.0,103.48804294135384,100.0
46.0,101.31798711366109,100.0
47.0,101.4791851411748,100.0
48.0,101.3647817495507,100.0
49.0,104.17952646387076,100.0
50.0,106.76382324280331,100.0
51.0,101.69731477777599,100.0
52.0,100.93440268231845,100.0
53.0,101.18284857013003,100.0
54.0,100.69829348120207,100.0
55.0,101.81516385568558,100.0
56.0,101.13097428740281,100.0
57.0,101.83972846906924,100.0
58.0,101.05666168882591,100.0
59.0,101.7729016776824,100.0
60.0,101.40404290439713,100.0
61.0,100.86112233822365,100.0
62.0,99.95782668341873,100.0
63.0,100.51699254467383,100.0
64.0,100.34527218400463,100.0
65.0,100.55532881175905,100.0
66.0,102.51997937421237,100.0
67.0,99.81499976356478,100.0
68.0,100.71806547906063,100.0
69.0,100.34345263258508,100.0
