Epochs,loss,val_loss
1.0,100032.41422108538,8576.335082414176
2.0,69464.966190677,2326.6146729827874
3.0,56412.02029167085,2091.4774656390973
4.0,38744.48536402905,4940.540733679133
5.0,64610.206986273544,1479.6125355181805
6.0,51167.99802296515,2638.0871162111875
7.0,36404.30833682451,2422.3106959713737
8.0,30218.65718574937,2101.3196466278473
9.0,26337.486936970967,3723.12386609271
10.0,20734.777418885213,1583.827880765643
11.0,15876.907586641704,3173.544874696558
12.0,24354.14704785786,2146.69287640523
13.0,15101.846598010468,1972.8968990766273
14.0,13284.001139410791,1613.5451497999884
15.0,8890.939039270104,1417.2941992949854
16.0,14251.234228170373,980.5577321341802
17.0,11028.867735114558,2276.122531786397
18.0,9319.488361929649,1301.3156832325694
19.0,8555.743416656715,626.1131256548742
20.0,5521.04197922689,654.0341442411807
21.0,13002.08342110353,1990.8998097365306
22.0,7128.834433395582,331.6573871644769
23.0,4634.482143177957,649.5485007034899
24.0,5997.722916372188,1262.4356409819316
25.0,5646.767516239407,256.35481720908024
26.0,5223.307532222473,280.4805854619663
27.0,5990.492892224601,665.9282396686086
28.0,5105.3381810592355,1686.655732880537
29.0,4410.6284263862135,361.9234690455058
30.0,3876.0406012887433,814.3946091881609
31.0,4025.0752300456447,355.7888313568795
32.0,5696.2346171878435,329.5321345411056
33.0,2940.557380144259,353.3334754570872
34.0,3184.376507321137,203.13545309847385
35.0,3090.779374335,377.44518805514343
36.0,3590.4780005325506,267.784830515666
37.0,2081.8049640065105,166.61653203209983
38.0,2840.555662090679,147.49236845549092
39.0,2764.5364048791184,304.9384742738769
40.0,2202.6709867959726,453.16546135641954
41.0,3232.94334386894,284.95567656478704
42.0,2198.5070683596064,146.8254620874511
43.0,2106.938843361225,206.78844085763657
44.0,2477.4395274971644,357.3929271283039
45.0,1729.3254319844689,209.54068915643197
46.0,1854.3265646047078,132.20040152486035
47.0,1548.1886707260812,117.09854267941493
48.0,1262.5806221603532,279.37426569567396
49.0,1554.6394330781864,124.05867178970388
50.0,1193.7599918996289,204.73894185363287
51.0,1235.4498198736944,236.91213213625483
52.0,1297.9772282358579,152.0951389911262
53.0,875.4531837884814,140.97183525723997
54.0,1065.2171574153047,185.6856985841531
55.0,789.4641166614149,156.31510657180385
56.0,861.5040034882571,427.62986828403945
57.0,1042.130959499468,186.09143688552422
58.0,869.1293471999807,173.77522537938341
59.0,938.2542478039002,103.61278395680841
60.0,1157.195131398573,213.69914126487714
61.0,946.0429427301655,158.61782216525364
62.0,879.642825722414,127.41866525884842
63.0,764.1990265034399,116.65753056077295
64.0,843.5813564050276,214.80318286310904
65.0,805.5831211420413,122.5421293193738
66.0,883.2996459849629,226.51018527880146
67.0,931.7903606343214,130.06987564832863
68.0,777.3825506792591,136.13452771560048
69.0,1164.2207015598458,136.7411664167511
