Epochs,loss,val_loss
1.0,184.95393036704445,97.89249840397831
2.0,129.04886383880714,92.546692052704
3.0,115.08170980779452,92.91540589050652
4.0,105.13920894307367,96.4116455421809
5.0,102.54740264395107,92.41404719043943
6.0,100.51928347231981,91.94533771390893
7.0,97.26528047238003,91.12945925905663
8.0,96.5985552801252,90.4867227543093
9.0,95.72099664999976,90.76550207047747
10.0,94.45606395674264,92.03026320704237
11.0,95.37797558005768,88.98653869589852
12.0,93.4351948956886,91.86504210527517
13.0,93.19697568506263,89.99348687747265
14.0,93.12553927862211,88.29416839466822
15.0,92.69843109041031,88.62315772090508
16.0,92.80354134137235,88.19454474701794
17.0,92.68165019167564,89.96535936194
18.0,91.16166779695601,90.02620295340795
19.0,91.5521481440702,89.01065945338495
20.0,90.69106981983182,87.64198609023317
21.0,90.7444694409077,87.04146415021128
22.0,91.15582020613688,89.33084107031138
23.0,91.60809469469409,89.1684691910247
24.0,90.98872718640777,89.46953446852267
25.0,91.975216408665,87.75628601183573
26.0,91.12411663398804,86.79763289159419
27.0,91.27756698683336,87.38198415904147
28.0,90.83122664112288,88.73928158918487
29.0,90.02225508408176,87.96983078077135
30.0,90.4209232469763,90.75258810659916
31.0,90.23131802289126,89.12760570087731
32.0,89.65244113813313,87.36171670859507
33.0,89.04283926644145,87.68197032341665
34.0,90.22370165646257,88.42981824052282
35.0,90.37653250701216,89.65066275243903
36.0,90.12044849320387,88.64022123963136
37.0,90.2788627327811,87.32097670255123
38.0,89.75969876079154,91.71162302462928
39.0,89.66957903885479,87.26223370581599
40.0,89.97225732179828,87.54170150893529
41.0,90.00637844148122,90.33741643479452
42.0,89.42902268097299,88.5548417984997
43.0,90.0158749389209,88.51008823688665
44.0,91.5118132508239,87.61334865893248
45.0,90.16146592538092,91.70684247179229
46.0,89.69012347064222,86.95086711124901
47.0,90.10488007711717,87.94165258551608
48.0,89.58635883880824,86.65765419719101
49.0,89.69107424434608,93.37374061875433
50.0,89.59976848798732,87.30392412508361
51.0,89.99526699804741,92.2851795092061
52.0,88.61665707980416,89.24664083050742
53.0,89.30491329717375,87.20723635905657
54.0,89.76367257580439,88.7299493048116
55.0,89.23129343859505,88.61734220271896
56.0,89.80973867410371,88.85025281200697
57.0,89.41570187772929,90.1133489869945
58.0,88.7325818479434,87.64021878307177
59.0,88.923047655307,91.34511817481044
60.0,90.02847375656319,88.16062239487519
61.0,88.64070952162322,88.89718777315068
62.0,89.80127037631611,87.5486802569063
63.0,88.70898688798545,87.22824222241518
64.0,88.78382630670185,90.95982083744609
65.0,89.12043755701829,89.49823871316707
66.0,88.6348421193495,89.07893501049361
67.0,88.06892771064187,90.01935855073638
68.0,89.59588101800723,89.19439473675742
69.0,89.48986441447829,87.50579656674668
70.0,88.74943675513695,90.83689590387708
71.0,88.97581438398775,89.64938100634679
72.0,89.52846053135175,89.70649468895722
73.0,89.12714114842643,87.78422493467191
74.0,88.27367810535854,89.05038394347035
75.0,88.07106062492181,89.70248571649243
76.0,88.79043987696642,88.79929713065404
77.0,90.07354490875719,89.80594034734393
78.0,88.73198611648841,92.42648450559993
79.0,89.63910771467405,89.04757539677382
80.0,89.92959903278215,90.27344557462155
81.0,89.45301277182736,90.26922152821658
82.0,87.87140939256703,89.87115412707948
83.0,89.00689242987667,89.4207440765123
84.0,89.39393164312847,88.23651223613504
85.0,88.82840118820728,88.71177772930098
86.0,88.32528215317308,88.82675827998837
87.0,89.121000111207,87.08569422639603
88.0,88.67090925895968,88.92026282516257
89.0,88.04351327904082,90.8019696936938
90.0,90.06785642335835,92.1765637618671
91.0,88.59177948987619,89.13397774502296
92.0,88.63387158642794,89.96029010867413
93.0,89.80869299925577,89.44875413608088
94.0,89.76371849838608,89.62217822732723
95.0,88.20596602927573,87.68841251425039
96.0,88.86848270185405,89.88803054696311
97.0,87.95876939879773,87.65256857597404
98.0,89.1947100841746,88.8967341707892
99.0,89.22936854165913,88.31409816971392
100.0,89.16536487527414,88.71404096468166
