Epochs,loss,val_loss
1.0,97826.55034841993,8139.894336162457
2.0,84966.36468975211,4273.070728545119
3.0,44862.91548553861,6317.288557909382
4.0,27045.576056875707,4213.4291405737595
5.0,19496.042915056325,2419.98698640486
6.0,16946.566146100475,3065.232666578017
7.0,30264.026777326253,1089.4896492061025
8.0,14675.764781264708,1441.083065801366
9.0,11949.431538820652,425.0849170240564
10.0,12553.736757067085,1698.4662670079845
11.0,12419.510672003564,723.380832645757
12.0,8907.271126185111,1326.9665870402882
13.0,14711.549582566437,895.6192475263499
14.0,8610.779602866067,675.3216724107722
15.0,7540.996491512025,1375.4521584668244
16.0,7671.113685155963,491.40461178328763
17.0,7150.581842840777,892.6719890249822
18.0,4845.765454713564,1260.3430044244005
19.0,6703.956359786146,1355.2317397559668
20.0,7004.7597679214705,582.7633615595805
21.0,6429.727682599738,456.51498439643336
22.0,5214.64592195836,532.2217563212238
23.0,4263.383629226862,350.3687763590016
24.0,3830.9971676486402,449.4818557571321
25.0,3661.657025291283,550.6986560435865
26.0,4502.409053944006,752.8769605298282
27.0,3898.757817328252,521.3083836028483
28.0,2819.5798612813287,518.4245670378162
29.0,3762.5003015074817,296.7505848837961
30.0,2466.4541610212736,376.79619741915803
31.0,2255.8044325985734,240.68240760274028
32.0,3426.2490200425896,224.31468448682853
33.0,2070.9048566082743,221.55393748775236
34.0,2131.3993257308784,353.33601586776587
35.0,2533.5131526280084,204.7806338331478
36.0,1735.7137370126568,252.93784049712454
37.0,1367.3078875493402,466.7550338069466
38.0,1580.4086145545416,358.7234593692386
39.0,1335.0612671613155,427.8044820316374
40.0,2039.2815079306783,400.7163602635169
41.0,1674.0850842165842,137.984896948614
42.0,1245.0042955170602,130.40185062788257
43.0,1613.710449341531,247.50226139393737
44.0,939.6892504219062,373.4612195083544
45.0,1084.8131500306142,266.58240473688426
46.0,978.7252623025652,263.04332465432265
47.0,1042.5193587622914,293.35444942227343
48.0,969.9523771180774,169.89727309856508
49.0,798.8736135889791,153.64831972769042
50.0,939.4258622034035,222.3703913887596
51.0,908.7258198885121,111.8489271485656
52.0,780.1507394720502,100.99763911539922
53.0,837.8667041411014,126.70694130242619
54.0,730.2189406513819,139.25608465205931
55.0,868.441199679911,255.87426282903684
56.0,1033.6877817013972,146.26822464539933
57.0,807.3890154313553,106.36650467602408
58.0,712.9434750238353,179.3788984585272
59.0,864.2934665227435,108.84079141960993
60.0,866.1963811814189,119.01464139393049
61.0,1300.5883193796174,173.84677145503687
62.0,1120.3743907455344,106.02393891935249
63.0,791.7679682343193,148.62252734974885
64.0,765.4932191983039,238.99341800983586
65.0,807.7112263671281,195.2385200127513
66.0,843.850848148675,147.94806812912233
67.0,976.6354211299924,130.10682472598074
68.0,929.3237461813167,150.8240585034236
69.0,1013.004407290479,261.95643730153813
70.0,668.811950274242,194.00009357187795
71.0,830.5875772851283,192.62126973574198
72.0,865.628670162401,154.23775946346427
73.0,1079.8034481922393,110.86104487469656
74.0,875.7729685171113,174.83545078876105
75.0,779.5260597894536,121.16143114389224
76.0,689.4463379606323,161.98537241005977
77.0,773.2097886182188,135.94504955243906
78.0,835.2605082612638,111.42230683115092
79.0,674.5042134200592,200.60123791778852
80.0,1100.1897484627912,122.40542636321639
81.0,646.3174481456059,107.58857235153039
82.0,683.1835335458743,164.99544781542568
83.0,789.6364340632884,213.08246353809443
84.0,726.2260138453425,201.2837238726727
85.0,876.558954716011,129.9694222264013
86.0,775.5305426293801,166.61039713578117
87.0,875.0654990105043,121.54335701139131
88.0,727.3588675254728,110.49344278437603
89.0,734.0916465887062,98.95772357019952
90.0,683.0963223326698,192.75245865293863
91.0,823.4865494197924,186.6257753394161
92.0,914.1002193184312,164.7644934633488
93.0,691.8123225754161,146.6519938054706
94.0,957.2262705682257,242.00495647413823
95.0,849.8013027426899,107.61804713963669
96.0,956.7747463253108,139.7389089283139
97.0,741.1372446083767,217.70358558734847
98.0,894.8476316735149,281.26560807356236
99.0,789.2993084830839,135.97627328209234
100.0,674.9380868044373,154.2687415773984
101.0,683.0106818131161,123.83910711018484
102.0,785.6891126796694,147.1548839009629
103.0,883.8738557931773,124.97907570496464
104.0,829.0421304355073,97.2262412003614
105.0,685.6251791475472,149.24320833524962
106.0,758.030466830831,130.02875268260993
107.0,729.426770719164,153.45868159329035
108.0,804.6062761916305,145.1029975838389
109.0,807.5100209161284,120.05145828602471
110.0,821.5602172280618,182.44761276538028
111.0,786.2082160164567,99.68405938130192
112.0,793.9356046748858,104.53996617219806
113.0,674.0776140976093,121.1100032133674
114.0,798.8940607688398,149.9826760234691
115.0,884.9617008272022,116.39540106737006
116.0,660.6999840366963,111.58180457086614
117.0,790.1581651199701,384.0404835943374
118.0,861.9571706311086,122.40909124744924
119.0,641.429094195242,130.38657005589303
120.0,743.8746048067367,103.48078341419385
121.0,672.4581353983212,190.23740009496302
122.0,843.6425089507733,95.5606253521199
123.0,680.5707902446522,121.3872163243876
124.0,762.623888816662,140.70794022977276
125.0,674.807069903695,122.01195500346746
126.0,808.9193268489872,113.38441371014578
127.0,733.1069819438829,147.79455090325783
128.0,681.3937650557486,267.91324369627284
129.0,719.9649226252781,224.57502734084431
130.0,662.8353393335487,117.89861955293647
131.0,738.3727649175445,248.60412511735248
132.0,866.0672891389231,129.0951964097893
133.0,793.9332728994873,96.97483931913197
134.0,743.5017272719278,277.645860463541
135.0,783.4318288921579,167.96057716293473
136.0,721.9404874541885,126.54073418684862
137.0,868.8132741669692,164.23957395883116
