Epochs,loss,val_loss
1.0,94057.32843393,12301.12471005567
2.0,92757.66684936889,4683.824243870177
3.0,41207.589974063005,6241.9377254567125
4.0,42690.948479923005,6708.734787983207
5.0,36976.294798849776,2393.490661792936
6.0,34012.95243604118,1992.8964392274183
7.0,19075.12349268521,1584.340253140147
8.0,19115.315425149238,1676.3131038840543
9.0,10249.228763632133,3520.1863222261327
10.0,17197.723483623915,2233.254362287441
11.0,19915.758164183222,994.799235578019
12.0,12402.729265118089,1007.3220634763126
13.0,10085.473332642674,1727.6956831788298
14.0,10129.148739451739,721.4877505862625
15.0,7134.159748741643,771.8075488256255
16.0,5907.329426107919,728.888455479048
17.0,5377.167048681464,1689.0064426067695
18.0,6029.623811172124,644.5935292923758
19.0,6007.822755527547,676.2378621351576
20.0,7864.24938180802,388.05721550681017
21.0,6477.255123806218,782.0429572365856
22.0,5013.142474640284,396.7130169210637
23.0,3143.231521883008,1088.6877293309685
24.0,2873.6837826083624,852.3922043217702
25.0,3267.112667790586,342.74520016375607
26.0,2840.2101071939856,1067.9596837719657
27.0,3958.729385378662,190.06604187855308
28.0,4264.383490735123,312.39672280968927
29.0,2598.1983500947777,156.51487852613548
30.0,2144.192702024385,203.23075307822148
31.0,2324.5081633796513,216.7730904572572
32.0,2720.2957124756003,199.3629909971348
33.0,2473.2018115968817,289.6816706114301
34.0,2151.1640018644316,160.50792879212503
35.0,1813.6478241511622,126.7638754921555
36.0,1826.5760027243507,140.13448810797078
37.0,1388.8901265745392,364.4251982291275
38.0,1824.2426552570303,235.43546723794657
39.0,1862.8476778531315,173.20497416449166
40.0,1660.1974554402254,441.80268988354237
41.0,1289.8745422748955,173.08675996708632
42.0,1264.1695624868364,174.3231231517611
43.0,1028.6893755480774,131.92433747251778
44.0,1173.2026836741088,101.37840156369664
45.0,1063.3904377337644,219.9924150852099
46.0,1133.4861264180688,203.939656902281
47.0,1025.7004246261447,105.11818337910371
48.0,828.3505447748228,210.6341877008052
49.0,796.0498406030539,147.41105171674226
50.0,716.8900107982851,137.73923403581512
51.0,817.311009410537,224.72024377960057
52.0,1005.1395662434701,124.8751208420327
53.0,954.8680779597341,123.7411947062414
54.0,721.237370458273,199.81044771044586
55.0,803.1995406303607,237.89318235273828
56.0,816.0834023180182,209.26181074405588
57.0,876.5117166718745,116.09562153324374
58.0,857.2491131951401,327.2408473901136
59.0,921.9990507119966,238.26535436055653
60.0,817.819097750417,178.2401145698776
61.0,871.7898030705873,140.0183254014448
62.0,1028.87874320106,131.82975705383316
63.0,876.5139861414665,153.9529407385032
64.0,1094.212104681783,172.94857387381623
65.0,984.9661460759664,124.48485145344281
66.0,689.3220264894755,102.22271427596839
67.0,647.7820661151528,226.8375543184771
68.0,999.6782767271778,173.7732783293889
69.0,873.9485134193042,107.2692069978033
70.0,686.1212052264739,119.45232427092748
71.0,847.0692813553096,201.16200541058618
72.0,727.4644448416923,137.64569269301856
73.0,898.2255786133496,130.07196797511753
74.0,671.4113138646192,114.0140502847672
75.0,701.2849489500591,97.1907593605309
76.0,760.1891666805412,117.59399496859103
77.0,776.7424667570031,230.91613097785225
78.0,719.3880469901067,146.55509011410433
79.0,729.0026480160049,168.18196453155994
80.0,775.1502530776751,263.09065606669145
81.0,841.6253489959497,109.46017135803676
82.0,839.3710494788611,101.85151107823235
83.0,800.6639439539696,210.24919275264773
84.0,746.7244033075082,115.94757520032717
85.0,763.3622709834709,232.18673333860525
86.0,756.8346618119234,248.52345415305263
87.0,894.266045835601,128.75514802915652
88.0,687.9243733906055,171.45067089696903
89.0,727.3187677578366,104.34840067738244
90.0,1049.733221989307,165.12113904208516
91.0,778.9955233923752,250.80058243660966
92.0,749.5388723264393,130.0658460548231
93.0,711.3120195375643,123.36318998822539
94.0,645.3784505384572,146.11869290822725
95.0,808.7634055510234,215.41471756563365
96.0,837.7480608617961,159.3161239916936
97.0,871.9010705533062,118.8845160479188
98.0,713.9356335459031,116.59839369630093
99.0,676.9060112541774,157.92328362016994
100.0,862.4437877375965,187.6589277827407
101.0,765.7073759720438,222.59973769801823
102.0,759.4535623712649,259.93104429418304
103.0,817.4702445277346,131.7340715855993
104.0,665.821603887706,115.27263491581492
105.0,711.9612952453864,111.39474070392546
106.0,800.8407391988463,119.7611339970382
107.0,966.0393531346393,149.5446707220495
108.0,753.1315110759745,124.51674567154981
109.0,713.2409285905866,126.66744213236059
110.0,764.9923392042571,168.65322351858444
111.0,879.5657244305471,227.03233585011054
112.0,808.0136616490166,113.71599882314783
113.0,633.0751814272485,149.16756324973105
114.0,747.82225264828,245.27744501571323
115.0,730.862198239316,99.57158685883873
116.0,793.5884507070896,252.53356854702648
117.0,841.9787439061116,99.4304270044995
118.0,717.2271967362748,147.66772490033475
119.0,777.8912060190785,179.3718597416015
120.0,685.4300902010973,164.79743521665716
121.0,614.0049937930895,128.1364924282194
122.0,707.4325278384794,136.94879449942485
123.0,746.0340568077596,183.13428148358014
124.0,889.2882601240062,97.09262874653066
125.0,702.8214358622248,150.70359100232443
126.0,660.5779424060379,154.41887947748407
127.0,697.216348221053,138.49017068605642
128.0,727.2458025348965,173.0634413466052
129.0,672.5036036151533,135.2920488914566
130.0,684.9249606920256,101.17347721385931
131.0,843.3607532493714,116.89892965550614
132.0,848.9201711189748,154.3218267795708
133.0,718.2571987010461,166.23363064291655
134.0,767.068305738444,122.69128739977236
135.0,653.6112926534598,230.61886756805194
136.0,814.416179176049,112.73406735789541
137.0,832.451083197248,181.84253413188418
138.0,914.6363602504739,143.21762854344465
139.0,723.167393408389,106.54763470569901
140.0,754.7618300429125,124.46536750686056
141.0,709.793055545515,101.8445243142223
142.0,614.0749316052504,165.5624504177229
143.0,732.5249090378843,214.9108367091956
144.0,845.1274601937149,115.22162348930568
145.0,707.3721409118909,180.16747582511033
146.0,793.606926540548,117.04123257748574
147.0,641.0849705608063,138.94908760330517
148.0,842.3619869790124,164.33555721754547
149.0,583.9316471521715,121.70744628164205
150.0,620.3274417974898,186.2757815616589
151.0,679.3933684015608,122.04689804049809
152.0,638.1317191312756,105.24367037349141
153.0,637.0436174929989,168.9501844669261
154.0,704.5189168925507,149.71517952146937
155.0,741.2900269118065,198.6150613808711
156.0,838.9924190078386,144.47091373885902
157.0,824.3148385059035,234.1280351399094
158.0,772.6833929574586,276.8159336219946
159.0,639.9690384360516,119.45139581833101
160.0,763.2070067545553,274.6782845115613
161.0,705.1981796047645,163.04371082236585
162.0,854.2332173148366,145.1393321251851
163.0,665.9758338355203,250.98452786908663
164.0,1002.6980834560374,103.22129511290082
165.0,585.5994195871136,149.71077007706708
166.0,665.4603235979149,140.46523216370582
167.0,817.477513941433,138.98300076775885
168.0,672.779732719556,99.74837886789798
169.0,741.547043977096,97.38091545993481
170.0,666.8693443291384,153.58316854726394
171.0,827.5873545584591,197.70984302263966
172.0,724.7552740671255,140.1623234471794
173.0,1019.9975748264887,103.0328167558235
174.0,589.4486281310485,127.9746272407104
175.0,731.2927286072065,110.63115437890613
176.0,764.428430293534,160.616651839175
177.0,810.0144266944222,118.08155765343054
178.0,764.9683872529304,113.75266200842563
179.0,749.9334180577773,181.59984735274577
180.0,941.7900958264353,129.0700167130411
181.0,653.7878628296722,134.15976739692542
182.0,713.8602477897484,157.22563288746997
183.0,732.8997257105308,191.37444216960344
