Epochs,loss,val_loss
1.0,256.5434079844623,125.7415419403537
2.0,157.1339669613656,105.84857281815954
3.0,128.3590199372469,100.92254020235927
4.0,112.28754765589478,96.4927057989241
5.0,106.88805229898678,96.32061253419032
6.0,102.02826458658998,98.3743951239487
7.0,99.06620510803282,96.97012467551542
8.0,99.1307753423044,92.01672071930939
9.0,95.98232450114659,91.80999096610951
10.0,94.60400335410108,89.07406745873543
11.0,94.30719355331938,90.95993903350244
12.0,93.40850203210914,89.61032748899711
13.0,92.84855268451268,90.18602034464071
14.0,92.33097945489133,87.69616754091027
15.0,92.04283389629285,89.749003029309
16.0,92.27300292536209,87.34533050123126
17.0,91.4215365665223,87.30697899753247
18.0,92.30426980630217,88.655917780583
19.0,91.09565826729437,88.89522506991158
20.0,90.65652361822502,89.2032674941255
21.0,91.1700549845073,87.34421891192204
22.0,90.7825161743701,86.3120945602663
23.0,90.28800213755153,87.29912105118005
24.0,91.858810105647,89.77405629720656
25.0,91.11591217562896,88.4371461519232
26.0,90.60978567271673,86.27083090671591
27.0,89.7637120543298,86.61897114972675
28.0,89.9396103281672,87.61197867196998
29.0,90.9971292003291,87.48908378927183
30.0,89.93255120460616,86.42818783481071
31.0,89.98138011145097,87.35946298310725
32.0,89.36518145145321,87.81897355590539
33.0,90.68002385217898,88.29836354427762
34.0,89.1866037451432,86.36682024434121
35.0,89.84570695354981,89.21771494872985
36.0,90.11025809420921,86.77621481831738
37.0,89.88347256925262,87.8369315532824
38.0,89.29963603236885,87.1835977082244
39.0,89.59494113423244,88.42925611993435
40.0,90.42637808306773,86.5330460457842
41.0,89.48718211544475,89.43260050320339
42.0,90.2597733212773,87.3865652540806
43.0,89.0183129030277,86.23047446179396
44.0,90.21596939429384,87.6512084660214
45.0,88.87249927850588,86.46518493644533
46.0,89.3506483252014,89.28454418001743
47.0,89.1098990616958,86.84322898089505
48.0,90.25310856507517,86.55545319478348
49.0,89.13630523842745,86.6947009474962
50.0,89.12398229544901,87.22468186303543
51.0,89.57643043752522,87.53757250678183
52.0,88.668218779115,88.59951764456537
53.0,89.93455642688235,89.3478418374141
54.0,89.63314896690487,88.33522283252866
55.0,88.72875846763567,86.74691933953369
56.0,90.17591977505806,88.6578085777062
57.0,88.71769779053554,90.10463862618064
58.0,88.82130850280409,87.17763469882533
59.0,88.92092354562979,86.41539880788201
60.0,87.85799608814747,87.46030030007677
61.0,89.12533475346132,87.79228711329613
62.0,88.47388654726163,88.38193634205045
63.0,88.63114696342252,87.57518951673778
64.0,88.50186560781025,88.39260738500708
65.0,88.25362714445949,88.14304772429006
66.0,88.40339884103737,87.7042197644146
67.0,88.09860047651632,88.63493473315623
68.0,89.38087935061027,89.32125805478161
69.0,88.6310063747628,87.86724816608648
70.0,87.7033168516101,87.12323739310803
71.0,88.9345020365527,86.28808883342836
72.0,88.45383996840384,86.68285018768584
73.0,88.36059378756859,88.99093377001303
74.0,88.76309609083997,87.14737349335178
75.0,87.78684139604125,88.55058527200278
76.0,89.01537735205771,88.48467020894488
77.0,87.54091121710626,85.990173150427
78.0,88.04936542276958,88.25262738616685
79.0,88.47013907632335,89.30727541132416
80.0,89.10189534901134,87.72119064858298
