Epochs,loss,val_loss,HC_loss,val_HC_loss,CO_loss,val_CO_loss,CO2_loss,val_CO2_loss,NOX_loss,val_NOX_loss
1.0,232235.2338823289,262634.44759606157,34958.08215981917,3197.8739561691655,165240.6350106756,219861.87183460777,25335.30903359385,17865.02245219699,6701.2064393085275,21709.678459925148
2.0,230181.705862237,189278.9086322926,33596.68998843313,2265.890187209056,167209.02247495065,42957.58870309401,25834.5700762967,44722.21661342975,3541.4184538482164,99333.21010455056
3.0,112543.83681837622,108262.09821939188,24487.6741686388,2085.614104107636,64334.08059966602,50104.33040381247,11297.136168667004,13321.459025902182,12424.946279797774,42750.69595329103
4.0,134920.73460217877,82392.8359103802,20313.857621066505,735.2058189046453,58247.97435069006,32726.212190072005,7865.161450939371,4394.755688329716,48493.74069774828,44536.661394520066
5.0,67836.39328261038,65118.922964540805,12719.898763194631,1077.3729072768028,34822.569154750636,24443.815668766598,3555.1509434345658,7106.259478484819,16738.773993454153,32491.47380796637
6.0,93658.92308850518,308346.2079906908,10250.3816189503,956.8841797062464,46049.57716520408,28028.68626573698,9226.519729515887,96752.06939424662,28132.445749104798,182608.57145829563
7.0,88202.64461137261,69799.93475115277,7632.700796097631,862.5048633474872,25424.770237320066,14504.372643967983,15570.797539054269,12792.103469376067,39574.376317388254,41640.95224111111
8.0,43089.481764732845,169608.20174829557,5326.089425577748,207.79747800141124,13351.122963254951,1480.3806518054782,19101.46514909372,49315.42028458661,5310.803302887247,118604.60139484078
9.0,25661.234403698076,109813.7259351517,4405.0892839920725,480.62555547538,7841.95567610374,6730.451085094787,4186.74380968886,16616.94486319369,9227.445406314055,85985.70163473145
10.0,45500.93191897445,92135.64346726678,2861.546354149287,526.895398341331,6923.6550457868925,645.459443005693,7259.217130027303,17904.027940369822,28456.514121474826,73059.2589351946
11.0,72621.76769446292,16548.170474300183,4548.500317962471,117.93228852599364,7439.092944671035,848.0065525778425,5697.81439142663,5008.272509168474,54936.35896116878,10573.959239642394
12.0,20879.536532570266,53835.320442381315,1585.6266588276753,212.38959314733447,3301.6836140018067,2955.283776960136,9059.946074291705,38581.3248799668,6932.280110825494,12086.325193400759
13.0,30070.635052465143,43437.99230994524,2133.7557761804137,104.7447766688952,5189.619639281377,1040.9332338776892,11956.964299306394,7542.51191105878,10790.296223042724,34749.80291315317
14.0,14848.147202368751,34697.90694005501,1316.4731555287042,112.10766632220677,3520.679930893198,4238.282271428886,6783.330312361119,14810.781924085419,3227.6638163082225,15536.734863468713
15.0,49825.38720797249,38903.05934321548,1548.982378883299,361.91995317367815,2618.0736488232073,577.3576134163491,2699.902337264447,861.1801558280498,42958.42957562101,37102.60314011311
16.0,14690.864504101184,38002.69464120701,1160.25025236574,287.5672165241149,2997.0368927019526,1933.4777047865405,2341.210716903327,1109.3331937006376,8192.36655895706,34672.31694066106
17.0,13577.679411438723,54413.64160984216,942.0590183014997,126.49782801272468,1977.1324595010926,1765.115901024347,2196.8629749340384,10306.63692234177,8461.6247079845,42215.38909640677
18.0,8911.190000470073,102079.69482998327,930.1115424122366,141.50422962931742,1857.7796217837583,346.93624039809356,4461.721340851017,1255.3742034595764,1661.5773132278327,100335.88188724406
19.0,19320.92652453422,26530.8020389304,932.8608219148987,166.19116311113578,1536.953246459336,1145.3323915070025,3599.1632147933615,5982.2531807711275,13251.949391230874,19237.026670156672
20.0,16754.039983607418,52480.04877641618,1068.5482476708855,112.37220588705563,3615.383890344479,31230.33135728565,2059.291515960647,15062.105730373596,10010.816376212073,6075.2380020848495
21.0,22885.93953829751,36989.21197478522,1022.4922216033729,111.44605093439247,6902.428356277264,3745.037898207919,4848.393582642907,749.1188765702298,10112.625349426782,32383.608261459893
22.0,14552.604009454102,69263.61134009145,993.7566878197699,136.89950415653007,3305.056274566379,3790.460335662428,1465.3708335316383,661.2115081775393,8788.42006708626,64675.041533783326
23.0,44002.67168591316,8922.619179008256,844.6326349365246,160.78110805850278,4589.349607136624,1019.3502648311836,1195.850201662359,2051.840146033758,37372.84093661747,5690.64782441654
24.0,5398.286126265801,37780.57941878284,785.428576866492,99.22530712189197,1351.2873000255274,2254.5304497473985,979.2184804081049,20892.998964150054,2282.3517876722835,14533.824017069972
25.0,17567.102896324817,12519.239071442033,585.3978490508326,106.13080678939332,882.4422514064282,2451.160974210139,11110.183094466047,4738.496527899065,4989.079676323403,5223.451111714676
26.0,8028.152755816148,50727.722093108125,699.5874262504311,198.95664788220037,2311.534180669993,4367.385444477082,2412.7882179724893,9102.944189278158,2604.2430280256513,37058.43688027133
27.0,8848.491743854936,24823.577154951876,1053.7091954328246,139.5774209730638,2748.498553741846,1286.7822788063754,2102.659739761168,806.5754513883335,2943.624258358068,22590.643010733347
28.0,6995.654002876939,74121.52426993393,989.5010517396985,303.061036257601,1208.0086324335725,2086.04430045525,1222.063841707585,2760.867107056461,3576.0805511960366,68971.54904566916
29.0,11044.455094354078,2879.749376400981,618.7725438420982,190.63166887192034,1178.2492661154918,1894.1320483264087,3462.6099671289394,256.96978091339275,5784.823226896734,538.0159672545997
30.0,4360.874297455679,18666.12006777511,645.7716817855683,326.2758162698387,1233.956154836744,513.272196076244,905.5246404733352,2010.097380207297,1575.6217882181056,15816.474604309566
31.0,7805.219847124289,4272.5715420295555,819.6023521267728,172.9849882611601,1287.6129152897508,498.18912904659805,3082.6091341766623,2688.6048031649016,2615.3955269211974,912.7926002933999
32.0,5879.075682055446,9953.274551676703,814.3985799126796,105.11962013254393,931.5182530345362,1735.9585186362967,1112.7462860553876,3876.407399687463,3020.412657456272,4235.789163771571
33.0,4999.160514820681,13080.250453678518,868.7710076068604,139.87812415211593,1348.6533920025192,401.4188543905039,1531.2920649874313,1446.5235589376214,1250.444085483289,11092.42978916017
34.0,5354.046012598072,12414.9694235035,960.9714341291558,131.94997876618626,961.7808387535317,1100.0152758053266,1340.786198128397,218.21567868149003,2090.507443633402,10964.7881520088
35.0,17264.414591644174,9626.825293371798,706.84583377205,198.3918018482639,941.2224262892524,1641.7441983190008,880.8021066511288,3246.558211969786,14735.544194673519,4540.131026325367
36.0,8225.637186724278,49661.54184163828,734.6399436979121,149.3053168557262,1383.950168244266,763.1048141022549,659.8735453746664,34291.13077279787,5447.173554089002,14458.000474144315
37.0,15100.435414593594,17846.66949879998,754.6111692642876,146.1651070963125,1401.7564269804236,1273.4241628771338,10621.626960802603,12770.832380155667,2322.440793702535,3656.24780207044
38.0,5880.352086942854,15912.115377370983,575.9946398119233,107.46422313868862,1002.1716075192446,2163.772732205729,2937.9794491068255,428.3174251500743,1364.206420784932,13212.561090060748
39.0,5289.863951797511,8917.127030188329,595.9642689078129,100.3681246579563,998.7423445109403,534.993653695053,929.462668099101,2555.6592378618775,2765.6947521126663,5726.105783804744
40.0,6855.868979657725,9958.711883872984,741.2827993665937,114.28793685870126,966.7524132935221,1053.476684691383,796.1868298219308,1287.921337808219,4351.646844287851,7503.026174020487
41.0,3803.4683280986687,13007.357221585331,691.8423629079466,149.00401149932338,997.7315582428196,1908.5875274935493,1041.473173203816,1886.645622932975,1072.4212792142332,9063.119754018948
42.0,4288.50699872672,43890.499518631485,556.4901708540752,97.49426178728372,1308.3611248270402,1015.996621855635,731.0112503475756,1065.3691437435418,1692.6444896912742,41711.64118590207
43.0,12831.808310846665,20425.636082075365,842.3558430299519,112.63861023644398,938.9515547490204,2647.8923538243157,1578.292431046418,7174.537726705691,9472.208728587499,10490.566535729045
