Epochs,loss,val_loss,HC_loss,val_HC_loss,CO_loss,val_CO_loss,CO2_loss,val_CO2_loss,NOX_loss,val_NOX_loss
1.0,0.03137642615950694,0.01832392419699607,0.009122508856903104,0.008181349765642856,0.003525610207040181,0.003307168352101089,0.011312766411567424,0.005473538371489989,0.007415540643927544,0.0013618678446309642
2.0,0.018153779942115204,0.014424601986924187,0.007594376348068814,0.0051543134544020895,0.003337431875756573,0.0027110253032885676,0.005784882664038295,0.0052765362233587135,0.0014370890531825518,0.0012827270412024115
3.0,0.015297492033288137,0.01350380469491171,0.0055269856365915354,0.004994122028881925,0.0028009585734115063,0.0021950231751165796,0.00559050187443231,0.0050878981189120065,0.0013790459689956096,0.0012267613610956415
4.0,0.014510007215890934,0.013259730587129646,0.005388360442121857,0.005009619542594216,0.0023442527234606853,0.002051094642650581,0.0054280696878444895,0.004953423193278087,0.0013493243760774418,0.001245593297102667
5.0,0.014285366445889095,0.013186775409171488,0.005339546212585852,0.004961169551627003,0.0022567042162144214,0.0020315150388783227,0.0053496466509047194,0.004905688446963844,0.001339469362427809,0.001288402303374987
6.0,0.01413197464289475,0.013058221805292473,0.0053044761596102,0.004913840627038886,0.0022478372939143143,0.002065328777124588,0.0052601619511877295,0.004809036476683946,0.0013194992172705455,0.0012700159081314136
7.0,0.014000813587213981,0.012886233640906677,0.005256396968562818,0.004866143867458327,0.0022271794160258185,0.0020270637126705276,0.005200614339077622,0.004731551511630336,0.0013166228682333137,0.0012614745484565784
8.0,0.013929177673979592,0.012759248558017095,0.005248749963030975,0.004857835560462109,0.0022137447268842153,0.002010696861419292,0.0051566638141318415,0.004667828355693919,0.0013100191817284777,0.0012228877718976
9.0,0.013801715335473641,0.01271608773674239,0.005216355693198098,0.004857688391948748,0.002208440956549649,0.0020075340856651872,0.005072205441074937,0.00465273431180241,0.0013047132475263751,0.001198130942662877
10.0,0.013711799247478285,0.01265849279716996,0.005188025889363953,0.004837048851551418,0.0021924495696939543,0.0019833723860889357,0.0050403011712297175,0.004634697596552787,0.0012910226005080217,0.0012033739118607505
11.0,0.013632279860057467,0.012681519090633487,0.005157007593786098,0.004867899892143743,0.0021959561213591265,0.0019919179133641328,0.004990432911687962,0.004598556163177058,0.001288883245368453,0.0012231451368356807
12.0,0.013238527703512939,0.010258153867332151,0.004823251479335109,0.002493565412794126,0.0021727302012081095,0.00198348488449852,0.00495823299997155,0.004581046830967645,0.0012843130335221259,0.0012000567243225435
13.0,0.011109901609551822,0.009957720032369416,0.0027110993765788348,0.002205040573366778,0.0021730024611333323,0.0019903775301695417,0.004936328978192956,0.004559189816810513,0.0012894707886901412,0.0012031121074637036
14.0,0.010861798788725188,0.009899645611607558,0.0025213343265234616,0.0021203892477240967,0.002166342617714237,0.002039189498385523,0.004892077222658362,0.004509277803509177,0.0012820446211046865,0.0012307890926159446
15.0,0.010759605915431786,0.00978586892496069,0.002462327176007915,0.002111734575497824,0.0021615312723764573,0.001973853870578652,0.0048555549116319294,0.004477056971790962,0.0012801925280142782,0.0012232235050074888
16.0,0.010671582876898419,0.009727992760534784,0.0024145650490145555,0.002116217091715329,0.002160187030322353,0.0019681876788863596,0.004824994298533084,0.004435745211037332,0.0012718364969817387,0.0012078427794842454
17.0,0.010577412943998804,0.009576046981188245,0.00238845054594311,0.002035103939554199,0.0021479241253310874,0.001975870437581366,0.004782045367549815,0.00438443543236881,0.0012589929126696887,0.0011806372475087722
18.0,0.010510031942940416,0.009569423284647651,0.0023525996533919464,0.0020146579232561733,0.0021476148795843333,0.001963154987493086,0.004757097738670833,0.004429613751253685,0.0012527196586854153,0.0011619965638560135
19.0,0.010465550573200316,0.009584542494987112,0.0023242808261868093,0.0020055653667899807,0.002149464042732708,0.001962389748195238,0.004749271296259501,0.004456078354173917,0.00124253441802753,0.001160509024286001
20.0,0.010431858831771805,0.009644862499907097,0.0023177328570483597,0.0020356869654830556,0.0021382117778054118,0.0019575410638369727,0.00473223307267902,0.004467407995794423,0.001243681103770283,0.0011842264738726762
21.0,0.010359702613431474,0.009195423068582157,0.00229762484120553,0.002003801490282933,0.002098133452766817,0.0015933045131812983,0.004726043223463271,0.004443691422343292,0.0012379011108999813,0.0011546256146838878
22.0,0.00986302624877185,0.008723296625537277,0.00229212124521042,0.00197351121088375,0.0016059464463661277,0.0011833540386753216,0.004721117692209875,0.004424220030292552,0.0012438408560928634,0.001142211351287414
23.0,0.009568533091814442,0.008713291787537873,0.002280345622235604,0.0019763247731506696,0.0013652729875756457,0.0011867699250273764,0.004698291190821199,0.00438677668888508,0.0012246232783375897,0.001163420349086784
24.0,0.00949816858617237,0.008776740628214316,0.0022626837144192275,0.002046082313271444,0.001332068549273883,0.0011608383533613252,0.0046820025300636494,0.004435422047824888,0.0012214137872681647,0.001134397971621658
25.0,0.00948331080094268,0.008803121225933666,0.002263574427971459,0.002043108442845455,0.0013232806628649132,0.0011849357278928534,0.004682993766926827,0.004433379932739354,0.0012134619316927077,0.0011416971062690007
26.0,0.009420323276339897,0.008609631320731946,0.002244129319476386,0.00196031010718046,0.0013075165561043773,0.001146697243012913,0.004648359867305639,0.004364719105341419,0.0012203175316591512,0.0011379049098361863
27.0,0.009391142140924779,0.008597378656439749,0.002241387450688399,0.001964907955196177,0.0012907623131791421,0.0011275711918595605,0.004646408538192997,0.004385064405372206,0.0012125838333340879,0.0011198351116173874
28.0,0.009352935739203035,0.008533214944282974,0.002232768561961186,0.0019587502151080256,0.0012752869325248512,0.001137133195643731,0.004646687614736184,0.004310497249988398,0.0011981926319232113,0.0011268343041769661
29.0,0.009302820375300953,0.008570141302498445,0.0022103505327710493,0.001960305099027283,0.0012745315142473745,0.0011138107331690387,0.004620191340268459,0.0043905449070280505,0.0011977469779622125,0.00110548055952715
30.0,0.009299252991146534,0.008525729845991892,0.002217581401699924,0.001955816566995134,0.0012603306526205067,0.0011204953835892155,0.004630860510204433,0.004334091398977497,0.0011904804133526584,0.00111532645154519
31.0,0.009256849665804338,0.008434241722686642,0.0022054870020188403,0.0019074858092739395,0.0012581525316117585,0.0011011073604329327,0.00460655628057087,0.0043353758167617535,0.0011866538504873415,0.0010902727241466673
32.0,0.009258510051665092,0.008642983995425691,0.0022034540984809275,0.0019977293669746483,0.0012562465773425274,0.0011365329466982083,0.0046090395131344955,0.004386596637557489,0.0011897698700353606,0.0011221250984549574
33.0,0.009233648441304044,0.00836504318605749,0.0021952434509429552,0.0018879715319282378,0.0012489061842993249,0.0010956669187880976,0.0045939651822805945,0.004291721777945169,0.001195533613478829,0.0010896829592135773
34.0,0.00918042949881752,0.0084583976234271,0.0021690437843081014,0.0019370144286622263,0.001248699707638565,0.0010959054287831725,0.004585059074128011,0.004299827083675436,0.0011776269268225375,0.0011256506128354885
35.0,0.009157818242086556,0.008436933899022274,0.002166502760698859,0.0018934653706620737,0.001239434707254674,0.0011258262567838788,0.004575132265977451,0.004315264867358853,0.001176748518882519,0.001102377393913431
36.0,0.00913334672535817,0.00828474086700024,0.0021638419953914616,0.0018452584596542919,0.0012382062626990714,0.0010996836680893427,0.004562428435325173,0.004250413121639851,0.0011688700327120666,0.001089385617896098
37.0,0.009109840463908364,0.008375606773502691,0.002146974183049362,0.001898175059446585,0.0012315870177108954,0.0010848136119252976,0.00456461720571745,0.004304313007670655,0.0011666620462139185,0.0010883050727533304
38.0,0.009081624698795995,0.008254203146849413,0.0021350063972913314,0.0018209210283637604,0.0012281573181294918,0.001061083813729363,0.004546946779720965,0.004272365411621951,0.0011715142140915635,0.0010998328738857327
39.0,0.009036651516325744,0.00813511895630361,0.002112932734130289,0.00177798085872943,0.0012181167037954158,0.0010538275005824583,0.004539428303170386,0.004216237742280278,0.0011661737896924093,0.0010870728223206741
40.0,0.009007102574300499,0.008076752139108091,0.0020964074724992058,0.0017363628574451782,0.0012037294577557697,0.0010430594864316877,0.004531324123844078,0.004219710920315921,0.0011756415390751004,0.001077618907263238
41.0,0.008911541519771412,0.008063390088704561,0.00203786628425684,0.0017485259619136472,0.0011887608159143542,0.0010098553117273347,0.004511604345871887,0.004226057935746385,0.0011733100643664608,0.0010789508428200823
42.0,0.008890523082357967,0.008047229786064272,0.0020434158781690243,0.0017163088348664825,0.001189026883181741,0.0010496680526305272,0.00450248628293464,0.004201912421982002,0.0011555940381247059,0.0010793404654748531
43.0,0.008853569492348851,0.007984963944598952,0.0020349001060762685,0.0017096022441806828,0.0011670903950152594,0.0009901178820912794,0.0044923423824430805,0.004214222790968481,0.00115923659637955,0.0010710210305132249
44.0,0.008836652881121503,0.008105641450243806,0.0020204494308810033,0.0017792809457716724,0.0011614208883249956,0.0010195873309489262,0.004497891821373212,0.004233963766459701,0.00115689074537128,0.0010728093984671864
45.0,0.008786259423614797,0.007910074895933854,0.0019985473485662876,0.0016928208761974608,0.0011532846217153008,0.0009735867376834972,0.0044816042878093295,0.004161051058074322,0.0011528231582028769,0.0010826162091063455
46.0,0.00875682611209359,0.008018010722138112,0.001990814113245916,0.0017658631003380494,0.0011400715390072148,0.0009985085626115862,0.004475330422867629,0.004184806532895616,0.001150610023798796,0.0010688325437573937
47.0,0.008749340717484524,0.007809447361066239,0.001990005681866604,0.0016651317615601674,0.0011392089965018774,0.0009637578543141987,0.004459953479239028,0.004122922273978709,0.0011601725344135491,0.0010576354681999828
48.0,0.008719410193510961,0.007937594492342166,0.0019876657769248634,0.0016669941547493366,0.001135741682051896,0.0009862879533765827,0.00445160246370375,0.004201130646285473,0.0011444002920143117,0.001083181703176762
49.0,0.008686393911080618,0.0077545112634179215,0.0019670893069034215,0.001625364895236383,0.001123370928362442,0.0009486149030036524,0.004449208700561963,0.004130104427362475,0.0011467249693566939,0.0010504270553171895
50.0,0.008683470441754184,0.007888716324927375,0.0019720526984751026,0.0016726317869950804,0.0011372608796865196,0.0009603811609963399,0.004434800630895742,0.00413884900165624,0.0011393562522837423,0.0011168543415844142
51.0,0.00866793987859292,0.00779488161139501,0.001956700580825918,0.001630394775379904,0.0011209527234224152,0.000948195121368624,0.004447731483489674,0.004139071175604982,0.001142555094460359,0.0010772205613070105
52.0,0.008640004351178624,0.007805744072816654,0.0019624701491921703,0.0016671344354803074,0.0011167195663883134,0.0009621532187264485,0.004418206684807686,0.004115148131610001,0.0011426079539414956,0.0010613082983970976
53.0,0.00864217675281422,0.0077946853948152066,0.0019586750211203425,0.0016690369929387948,0.0011177078755032664,0.0009591840229626236,0.004425703376125974,0.0041210083737883586,0.0011400904851301414,0.0010454559452081885
54.0,0.008604291829466296,0.007848162652168061,0.00194483461468768,0.0017017530382136257,0.001111352766734876,0.0009720299481225944,0.004416335294767279,0.004118563361215162,0.0011317691605571905,0.0010558163100824929
55.0,0.008599364260290163,0.007864012683512672,0.001936107167286368,0.0016929952801751807,0.0011064055282355891,0.0009737747715951054,0.0044215650045200915,0.004151218941796114,0.0011352865732992328,0.001046023647649996
56.0,0.008566197136558299,0.00774809005182777,0.0019317606157125903,0.001666548555334999,0.001117694971606696,0.0009603098495201297,0.004398029371807328,0.00407760274828449,0.0011187121812680587,0.0010436288774673841
57.0,0.008561774160958128,0.007749943829389226,0.0019342512654989838,0.001637788645118391,0.0011051821818189793,0.0009599600936081627,0.004385715334202239,0.004104802183547546,0.0011366253763110947,0.0010473928862705412
58.0,0.008536363835072211,0.007904803188480027,0.0019259246969261527,0.0017530089559494525,0.0010992498273043243,0.000987010878952776,0.0043850121779782075,0.004128570949679252,0.001126177155716023,0.0010362123413685163
59.0,0.008501701083275514,0.007636427808536771,0.001905468655652719,0.001639542190071042,0.0010961822494174214,0.0009407269663078446,0.004382505897486409,0.0040334051598644345,0.001117544283807618,0.0010227534420135475
60.0,0.008499331473730904,0.007715960180552332,0.001906288987592076,0.0016405455863338306,0.001093412495464088,0.0009356091398079404,0.004381682194564498,0.004096415344271013,0.0011179477798391748,0.0010433901267250811
61.0,0.008509213395603982,0.0076828290600380175,0.0019042253359073352,0.0016054063960924145,0.0011006445373270073,0.0009302509662742665,0.004384771528108231,0.0040857299467697,0.0011195719877218804,0.0010614417560918321
62.0,0.008515388354929281,0.007629962429444305,0.0019131446161190187,0.0016128214928105814,0.0010940268698766912,0.0009344574621585246,0.004389016790154098,0.004066298693482386,0.0011192000837686206,0.0010163847416668856
63.0,0.008475219358601838,0.007604210942150276,0.0019015545042381438,0.0016029105372874707,0.0010950135573303643,0.0009225675432379592,0.004366533874004919,0.004049498464369639,0.0011121174207796634,0.001029234458511432
64.0,0.008441279274632668,0.007657294935375902,0.0018911242240810912,0.0016173806165075413,0.0010948920634755565,0.0009252466664944592,0.004344859870115197,0.004096765607730839,0.0011104031235720504,0.0010179020241876952
65.0,0.008454770036992264,0.007608756721081722,0.0018951784184440957,0.001601294317540894,0.0010957692686676913,0.000934518607730819,0.0043556732903805495,0.004057375408350537,0.0011081490513494944,0.001015568398933026
66.0,0.008463407563717336,0.007653748097161839,0.001902550542675117,0.0016111860941835216,0.001090836463333896,0.0009307951835748824,0.004357185339108576,0.004084448854762909,0.0011128351962714938,0.0010273179917107379
67.0,0.00842771830266942,0.007696078035557113,0.0018949691798269856,0.0016669621977155123,0.0010837897612568598,0.0009299011077204567,0.004343492588941682,0.004052633195324096,0.001105466753784204,0.001046581517547609
68.0,0.008436722593121783,0.007655664694182993,0.0018916692841497698,0.0016370478371267416,0.0010911800906841125,0.0009378482401511046,0.004337865964777825,0.004044096631700917,0.0011160072478914643,0.001036671972337684
69.0,0.008407180077737792,0.007651388054722665,0.001889763273265159,0.0016166230143170154,0.0010890169209217219,0.0009315336011677023,0.004328971999333103,0.004081434338077777,0.0010994278871379224,0.001021797103722678
70.0,0.00842332032350285,0.0076062195459516615,0.0018889368904610867,0.0016284447038436077,0.001087148585268051,0.0009375778383432416,0.004342027936973185,0.0040476941960068315,0.0011052069114318526,0.00099250278089262
71.0,0.008375196100030766,0.007556930324050786,0.0018788338268073339,0.0015909132698566553,0.0010772343824212668,0.0009270156673092854,0.004326625622693201,0.004046890220650366,0.0010925022632622841,0.0009921111794846558
72.0,0.008380967693717455,0.007578980681680225,0.0018828586511067135,0.0015986370756942802,0.001083953742676873,0.0009301060254702922,0.0043220079992148785,0.003998741782612437,0.0010921472991714033,0.001051495742528094
73.0,0.008378638093193813,0.007611194586165351,0.0018705478866622336,0.0015949589546077622,0.0010893538499427884,0.0009588504616525224,0.004324158564724772,0.004038539562910216,0.0010945777763676765,0.0010188456327540122
74.0,0.008364718386847417,0.007521946711996334,0.0018684844411900343,0.0015986370864210567,0.001077972292153542,0.0009339615882421782,0.004317265691554222,0.0039999824774596725,0.0011009959749309014,0.000989365536717743
75.0,0.00836929597865899,0.007753892848899839,0.0018860050316220523,0.0016618264657413072,0.0010821705007264299,0.000961062510205027,0.004303620423861877,0.004093973446992091,0.001097500023370478,0.0010370303886765545
76.0,0.008382605185365712,0.0077348483872028044,0.0018832857854834408,0.0016181795183370868,0.0010844035745662722,0.0009483922771708267,0.004318073855407918,0.004123281104974535,0.0010968419603236646,0.0010449955067641577
77.0,0.008326873451334739,0.007605070181978551,0.0018602560982121377,0.0015977988651154373,0.0010756625604091087,0.0009556685026490079,0.004294360746008997,0.004043024185866629,0.0010965940262702182,0.0010085786406832705
