Epochs,loss,val_loss,HC_loss,val_HC_loss,CO_loss,val_CO_loss,CO2_loss,val_CO2_loss,NOX_loss,val_NOX_loss
1.0,293685.9088271246,201418.7184365602,88598.76573152812,7618.748172350909,178911.60999646876,68425.39365960486,19197.764719440627,109618.44751089042,6977.7698203022765,15756.133695951472
2.0,174396.22836183175,323839.30189928535,73536.9208232359,7052.1018195756415,70923.50664412751,47603.84365151891,23216.340871234202,197256.68243312908,6719.461974235747,71926.67934968205
3.0,247785.63836410103,232858.4802182981,62897.95244856436,5801.268902370744,140841.4718545044,98912.24719628831,33691.240738442044,91152.08722924418,10354.976698310447,36992.87815331449
4.0,140162.78064024795,119061.5359213531,45503.836395208506,4766.172208810908,57134.750020246436,62607.080486452855,24676.68239817673,16930.02302942991,12847.51476115814,34758.26097947397
5.0,101405.99959050176,49665.27276175474,38999.35109987439,3612.208714926734,36401.16979158348,8639.068849187206,15846.360651634443,25449.05424504589,10159.117552676329,11964.939380551044
6.0,73792.8957765074,65541.21738051294,32279.87263575595,5384.326854368961,18426.317656217507,4037.986276072494,13760.952169866834,48409.52348256166,9325.753759885745,7709.380837230814
7.0,92227.29204982579,105923.92568826785,27508.08668455016,2840.7826212367227,49194.65759672391,44512.75860690997,13697.361623703593,34740.34974463809,1827.1871395058297,23830.03361579967
8.0,60391.651638381954,156256.14768739403,22930.173845879686,2447.0017717223295,28957.594675507033,1274.5578734820415,7062.69537453498,66948.16693929922,1441.1881557324914,85586.41952589634
9.0,69760.17260018487,53776.19448153455,17109.30253817125,1148.7326542678807,20761.25453821885,1689.9439659226055,21668.80018738211,33070.52984449642,10220.814669239551,17866.988381769763
10.0,52895.253724955735,64583.45800318839,12122.549725154622,1349.4520193685312,24201.154883090185,6143.175216452191,8741.52599706148,42898.868210784,7830.02340519819,14191.959118318033
11.0,34602.381513998065,121045.79957263831,9877.185203742032,973.0584290316259,11326.268105254881,8568.013148577036,12410.578755946082,58690.31521486937,988.3493296665382,52814.41161228099
12.0,52177.05627143998,80110.18144716215,19725.739397920654,2894.2343429436546,17264.278734059993,5560.817814846737,11979.048262168944,17496.77435543704,3207.989956062655,54158.355516358046
13.0,51596.84272809392,96378.14982795178,12193.454542168547,356.65126798779636,13400.195713570036,1457.8670015981932,19098.978121753404,92752.75879449895,6904.213476851414,1810.8724158887276
14.0,29808.675646914267,9953.235786728948,9521.427538248385,699.920518510446,6201.439564255344,3051.518825057464,11412.88993980492,4361.336187030215,2672.9183997462883,1840.4601429806728
