Epochs,loss,val_loss,HC_loss,val_HC_loss,CO_loss,val_CO_loss,CO2_loss,val_CO2_loss,NOX_loss,val_NOX_loss
1.0,0.0743482732694437,0.01608251977119798,0.01584250665320611,0.003328197678259786,0.01859765862931108,0.0018324401674676917,0.023756087890720787,0.008538012488406426,0.016152020403283236,0.002383869447217268
2.0,0.020337897405093657,0.015066184816462002,0.0045559963977641615,0.0031208027056951124,0.0026833868471784045,0.0015248145858930554,0.009872031245794879,0.008134245008276931,0.0032264829520271695,0.002286322512093892
3.0,0.01795759727520075,0.014721735929324175,0.003969390113204963,0.003052988532458158,0.0021352928808629603,0.0014994781622066611,0.00910413688024972,0.007925205443641788,0.0027487773935306772,0.0022440638661571466
4.0,0.01688891403476936,0.014538711286120122,0.003705210154321738,0.0029687929440467085,0.001916644503019587,0.001430603378293366,0.008721143441161146,0.007920265797738272,0.002545915949886015,0.002219049123171915
5.0,0.016218557305748085,0.01410169354591081,0.0035538430277840274,0.0029760904848887383,0.0017985126577345263,0.0014599218376704674,0.008436358876063785,0.007458460019743592,0.0024298427667603113,0.002207221193007871
6.0,0.015807470917370735,0.014159790691229536,0.003469081254769488,0.002947125335323851,0.001746279087661642,0.0014383976280642518,0.008215319434004845,0.007550569001603362,0.0023767911464807425,0.002223698746052811
7.0,0.015381682389069335,0.013833939981231351,0.003354628206778981,0.002878845165111077,0.001669088449823233,0.0013983973696618,0.00804339599880427,0.007305167489791194,0.0023145697361546306,0.0022515299780016475
8.0,0.01507383926851482,0.013465253462228807,0.003261191290347582,0.0028070921027908468,0.0016385116093827763,0.0013969946122465006,0.007885676510706829,0.0071115708927330015,0.0022884598629960137,0.0021495958583990587
9.0,0.0147944816790942,0.013536922705874881,0.003186937351209386,0.0028019978458980505,0.0016053955874219673,0.0014662538398300244,0.0077497967515156325,0.007102122690170119,0.0022523520381533637,0.0021665483839308835
10.0,0.014645910905689147,0.013378339686836462,0.003157095243029256,0.002700017504861265,0.001580164189453512,0.001410020036044351,0.00768752105845188,0.007132142306180799,0.0022211304275393086,0.002136159754166759
11.0,0.01451787334151826,0.013149546324398196,0.0031250163760241888,0.0026973541451168503,0.001561178565739789,0.0013738432386988383,0.0076104864982635394,0.006921518669114001,0.0022211919090014682,0.002156830313630697
12.0,0.0143636292125623,0.013278812360726935,0.003088807916116652,0.0026979200571888903,0.0015396371245092815,0.0013952107679231797,0.007547580181470227,0.007050604470091339,0.0021876040048292625,0.002135077006448039
13.0,0.01425550896671117,0.013278139670745839,0.0030507407112962772,0.00268886441513629,0.0015260745361262444,0.001368035230059644,0.007490230414005577,0.007068910309675407,0.0021884633041265723,0.002152329723934479
14.0,0.014177801126011389,0.013076986962586587,0.0030359716473098673,0.0026633174526084443,0.0015184773730310584,0.0013652527045361657,0.007454102354667419,0.006940866943752946,0.0021692497742391774,0.002107549883250598
15.0,0.014096992437942244,0.012947911472663585,0.0030089603323714903,0.0025930501715980218,0.0015067189360648346,0.0013344148365892865,0.007416502179408729,0.006902132234325151,0.0021648109929483976,0.002118314163712153
16.0,0.014000312615673992,0.013051214994777339,0.002988978860199515,0.0026307882117033617,0.001506530372323561,0.0013547559280512463,0.0073716007760585255,0.006969371055867137,0.0021332026131002267,0.0020962997591089613
17.0,0.013929324844698247,0.012768634244092124,0.002982182980849937,0.0026037829849079523,0.0014932917892583432,0.0013228249920422218,0.007334383699836589,0.0067937367346394256,0.0021194663762916528,0.002048289553959802
18.0,0.013817835168958924,0.013000901601350472,0.0029395716722378073,0.0027058294673679368,0.0014884527349211297,0.001384477212890174,0.007282598210600805,0.006834854275662293,0.0021072125283075763,0.002075740659665395
19.0,0.013760069964247352,0.01305653558081454,0.0029239615300014343,0.002672547690886437,0.0014747279199359832,0.0013533167549653186,0.007265442995583166,0.006861009789258432,0.002095937513480621,0.0021696613633066953
20.0,0.013686729066539444,0.012680755980124032,0.0029146706881779147,0.0026013010836654278,0.0014622215907609834,0.001338588800730321,0.007228946801502009,0.006771440305471771,0.002080889982710982,0.0019694257913217415
21.0,0.01360882094437694,0.0125368919901956,0.0028813513438154395,0.002445752417803619,0.001457467875531077,0.0012924584730175264,0.007200599743282427,0.006810338016135066,0.002069401970868339,0.001988343094901033
22.0,0.01363526428420878,0.012554032886117155,0.0028879022382969303,0.0024544191696317086,0.0014612049062228396,0.0012631026116203487,0.0072179296797398014,0.0068907779429297645,0.002068227432681156,0.001945733057110889
23.0,0.013490834648349454,0.012466285589177544,0.0028512050272941195,0.0024842011228242864,0.0014476991153158172,0.0012979628247745112,0.0071449151996215215,0.006736229773823459,0.0020470153155012823,0.0019478918299359507
24.0,0.013475666033946038,0.012653879470177355,0.002841900218254123,0.002543301037306527,0.0014392060788163993,0.0012933731186503413,0.007154656684595276,0.0068176533146788775,0.002039903058839321,0.0019995520777502393
25.0,0.013390645080441157,0.012431482994694874,0.0028219114745428823,0.0025588946230685715,0.001432333674815695,0.001299054511615197,0.007108449533324764,0.006633390452605983,0.0020279503888019326,0.0019401434412689596
26.0,0.013395194904057677,0.012227159366774413,0.002833217733563523,0.0024388678498720616,0.0014318560211672691,0.0012439610923695912,0.007118474309273388,0.0066153920503032385,0.002011646856697959,0.0019289383961374725
27.0,0.013334698772644864,0.012116932667723191,0.0027968223793462957,0.0023715252245985886,0.0014336268262102616,0.0012320735816773965,0.007085216216194369,0.006573886125598085,0.002019033359491326,0.001939447728690489
28.0,0.013280567870350814,0.012237042107597653,0.0027808096752810142,0.0024847050354391003,0.0014111634341337231,0.0012497976915927824,0.007073405422715168,0.00661947529551785,0.0020151893492933175,0.0018830640988027768
29.0,0.01324462624623504,0.011962679000240032,0.0027701989322044345,0.0022712253565805394,0.0014111860534476884,0.0012115018652205096,0.007044687941821191,0.006536940806255694,0.0020185533111094648,0.0019430109229928243
30.0,0.013147434823198202,0.012620228808969144,0.0027530964198785005,0.002607908525087258,0.001402313455848963,0.0013318634772564075,0.007007298018783093,0.00656709481721507,0.0019847269344068228,0.00211336202044357
31.0,0.013127914320895813,0.012200492772693017,0.0027460313709741333,0.002366726711787625,0.0014032439193347082,0.0012373324966680646,0.007000806950033247,0.006678219082271134,0.0019778320735439605,0.0019182144699656121
32.0,0.013105260692108945,0.011744395363479968,0.0027204781180005175,0.0022356503636301868,0.0013977674998391738,0.001175445945416669,0.006996032090055518,0.006493539772288922,0.001990982968870103,0.001839759261964441
33.0,0.0130242274453481,0.012635884248244661,0.002698164138823411,0.0026423253216963077,0.0013944631762044131,0.0013473145398213285,0.006971307766476493,0.006707268243234596,0.001960292379061709,0.0019389761685476466
34.0,0.012995531662723643,0.011717727999931137,0.0026879648781802865,0.002282046908698642,0.001384214953030486,0.001187508307624088,0.006950250604378086,0.006421493259092899,0.001973101248544916,0.0018266795424307133
35.0,0.012963230595938634,0.012111070258140046,0.002694154711581235,0.0023770745010416746,0.0013787987052693372,0.0012318127483739378,0.006911004026334613,0.0065700369250598556,0.001979273157992148,0.0019321460331258161
