Epochs,loss,val_loss
1.0,243.2831612413803,106.59599774616711
2.0,143.16367208714527,99.61588498641073
3.0,112.03027221115333,92.62482219038945
4.0,105.0362158846713,93.4126709859207
5.0,100.4223963198688,91.91960278196899
6.0,98.12672296677738,95.2106349194236
7.0,96.2389828014537,93.23808113021987
8.0,95.34193781625879,90.5565173303132
9.0,95.52905587237252,93.61628071902382
10.0,95.45443259139712,93.3882986946975
11.0,95.06999054006339,90.9032130459858
12.0,94.49505700412254,93.4097260689229
13.0,94.7477066434989,91.00476322608559
14.0,95.09723521533745,91.82893962288928
15.0,95.08074957567234,90.38568632127318
16.0,94.66601937421807,90.10921428671632
17.0,94.11260389423903,88.65829239692229
18.0,94.52440676556648,93.60635994607786
19.0,93.9219629559553,94.95264792948817
20.0,95.69956530887869,93.11671613932937
21.0,93.189314515118,91.42455190595594
22.0,94.39004482195996,90.22423791311756
23.0,93.99815730661383,89.95090523869418
24.0,93.59969806190576,92.3492459994556
25.0,93.62221974628267,90.51381000277634
26.0,93.24913002274491,90.56072284316724
27.0,94.15900101875039,89.75666783110455
28.0,93.06987327041963,90.26628942125924
29.0,94.12626736044065,91.03002947457526
30.0,93.50202699590986,88.8222519245055
31.0,93.53408799245669,89.55625761455363
32.0,94.8477843287765,90.05442030130214
33.0,93.71970968387885,89.97176758663899
34.0,93.4057499954715,91.6283569511685
35.0,92.82750315741792,91.8502426655176
36.0,93.20184347920977,92.38801209347493
37.0,94.25854083079815,90.4061427295803
38.0,93.54284639214045,89.38880350792961
39.0,93.45046961078111,90.23105171033724
40.0,93.90755668506249,91.08699543164275
41.0,92.68620467438843,89.12733094308393
42.0,93.07126907236592,89.80254481178676
43.0,93.15335037520212,90.01233929687062
44.0,93.54947599168835,89.4033287171363
45.0,92.25656019928677,89.52215516222448
46.0,93.27954480597353,89.94041762536281
47.0,92.67293090180776,90.46411073644173
48.0,92.631220785879,89.27470318081741
49.0,92.6420548983623,89.28889115789768
50.0,93.24939756586727,89.18273607287713
51.0,92.67905556727484,89.84486499490535
52.0,92.25692289180054,88.68695055861775
53.0,93.00178193113109,89.36085088655166
54.0,92.40305144490371,88.9474487324215
55.0,93.5428919734736,89.46125838956108
56.0,93.03229880674301,90.79086340422639
57.0,92.80118026729737,89.4856705735155
58.0,93.35108798244087,90.01720057053733
59.0,92.56893043831121,88.87941426378947
60.0,93.20576047158181,90.04638842740631
61.0,93.56419721020214,89.19400621760309
62.0,92.4227613818386,89.16313544166708
63.0,93.53775194330446,90.62994767699914
64.0,92.1631157944278,90.03005187261859
65.0,93.00962168048561,88.28744445714861
66.0,92.33909984076689,90.09699347881457
67.0,93.87801261553162,90.29532882030401
68.0,92.73360806417992,91.69421374025875
69.0,92.20563627957242,88.50888774863039
70.0,92.5093641662378,89.49344846297323
71.0,92.20860837086423,89.018663041696
72.0,92.04779848065589,87.87499151725369
73.0,92.58550553110464,89.49134146126757
74.0,93.00852715266352,88.7737129451614
75.0,93.43075640305959,88.83576147325026
76.0,92.0305039168331,88.55760581468358
77.0,93.01689584908446,91.50546970177038
78.0,92.73271984831354,89.57864114113528
79.0,92.52692056080943,90.69469371255718
80.0,92.33423635396713,91.86546832812787
81.0,92.62477114977472,88.81487360481475
82.0,92.63927560272829,91.05008483683633
83.0,92.6201674967608,92.16669994478248
84.0,92.54324399794308,91.06701758379579
85.0,92.51995669831446,88.27664299196742
86.0,92.29307788814032,88.75860194803535
87.0,92.1664740540821,90.48449747648452
88.0,91.76196039521459,87.57377071688174
89.0,91.82357003800144,87.59679292357117
90.0,93.26097718764387,89.47601688600788
91.0,92.44122314209028,89.01516052863163
92.0,92.06433122958347,88.39702701300101
93.0,91.73722220055286,89.27324685691597
94.0,91.59117720037133,88.75933072607872
95.0,92.62292582098813,88.86382995714823
96.0,92.04888710399958,89.42786434223379
97.0,92.38589658720554,89.25751229201494
98.0,92.1124247992949,88.15326155034484
99.0,92.23176753020374,88.0467870500895
100.0,92.20079512160645,87.76110818168225
101.0,91.60494651134759,88.81903924641782
102.0,93.36676224659753,89.81727909803817
103.0,92.80929368943274,89.18222133967465
104.0,91.82857471638215,88.3318100483301
105.0,92.08637009793503,89.32164777682998
106.0,91.78277044919781,87.72598292182589
107.0,91.87109484502211,88.67291314247352
108.0,91.88912077194628,90.90058103961226
109.0,92.80325193088282,88.1709457272485
110.0,92.41329286092035,88.3881336443559
111.0,91.41970593754112,87.87386431180214
112.0,91.2659921774422,91.45137108675134
113.0,92.40631228115278,88.93680808011425
114.0,91.2468468923493,88.66987253095843
115.0,92.02828570665216,88.84227141084224
116.0,93.32431245811675,89.35956393442771
117.0,91.8258968319769,88.80846276538342
118.0,92.26503688292755,89.24661427505919
119.0,91.04179608651573,88.50257936999533
120.0,91.77827879453861,87.83499611043429
121.0,91.51814081698184,89.07684582372684
122.0,91.59495013106209,88.6877808464681
123.0,92.60267499194556,88.57867003597809
124.0,91.79254705078156,88.6700495692327
