Epochs,loss,val_loss
1.0,188.57780281402896,105.10987629632923
2.0,124.46925010180142,95.68451583858399
3.0,111.07575595833318,93.4594579422782
4.0,99.96287633955038,93.01430187708648
5.0,98.46678966642985,90.8971584506556
6.0,96.51668928143647,90.65101764718986
7.0,95.98115628255873,93.48542173847933
8.0,95.78992894089019,92.48542779005182
9.0,95.35802330918665,91.28536955084311
10.0,95.25097614765602,93.00765798083955
11.0,94.86880674003817,92.39693247841727
12.0,94.56513585127573,90.3617904249103
13.0,93.14960923017685,90.72803954453245
14.0,94.27606112967185,90.55563891303183
15.0,93.95412049410456,90.69279691463302
16.0,93.9484709427713,90.11056869073326
17.0,94.01075451906988,91.5277604610071
18.0,94.25755506654852,91.56460811867872
19.0,93.44017793212633,91.41082165935077
20.0,93.80613226940223,90.5417560765833
21.0,94.4533052423252,91.13186404147903
22.0,93.24917953710167,93.01411068137418
23.0,93.72169246637884,89.04558901058185
24.0,93.58488034292,89.25189108417746
25.0,94.0944929651854,89.3992387973228
26.0,93.6518601867917,88.47244123659507
27.0,93.08393617462096,90.33520525191976
28.0,93.43161414662796,89.45033230182305
29.0,93.0077409843885,90.337998979196
30.0,92.65835128666768,88.78082476719158
31.0,92.57103810654618,89.75258590975533
32.0,93.53959516430773,90.61459626314247
33.0,92.51868660080669,90.67184981928783
34.0,92.49179666546657,90.39084706673819
35.0,92.40913345235126,90.08992839195187
36.0,92.38700137762571,89.18551107523292
37.0,92.61394688651008,90.86611778351056
38.0,92.70523923873382,89.36939097537022
39.0,92.68443775306679,91.20180359745929
40.0,91.74798699698873,88.8050739785305
41.0,92.41061868484682,89.9802016313649
42.0,92.20866037526126,88.37991185379907
43.0,91.4977891136033,88.60531067292892
44.0,92.2596035115642,89.14694888151787
45.0,92.18906576580706,91.08089651279141
46.0,92.05171248331973,90.9337874178939
47.0,92.62409249846539,89.73072918632435
48.0,91.3058541115709,89.02146601719657
49.0,91.28523735181494,87.82397370134622
50.0,92.35819314831352,89.61401119578791
51.0,91.81166304342253,88.33723324340477
52.0,91.84270171611418,88.64236950685157
53.0,90.60698634032597,89.15637927791302
54.0,92.00453314564781,90.34922767289618
55.0,91.0696409669447,87.8376874374495
56.0,92.3405874205056,88.30178599263628
57.0,91.49411072425667,88.96989671537752
58.0,90.72242671947453,88.5426446384013
59.0,91.58401990732052,87.13725286424695
60.0,91.83535759315247,89.7612426519577
61.0,92.68420378667652,90.12089569622945
62.0,90.91393715694807,89.11611662943527
63.0,91.59617922187101,88.97798728308227
64.0,91.21574442180403,88.95151723056674
65.0,91.33787840766783,88.48256003792585
66.0,91.06783887237019,88.6576594149392
67.0,91.79867805033892,89.25026218403566
68.0,90.75894084071868,88.52785749706369
69.0,92.10624623559906,89.16669577566107
70.0,91.5663051818505,89.02984772040956
71.0,90.49009021397097,87.08165664809545
72.0,91.23977496940519,88.10687724519393
73.0,91.58646247132575,88.4555891421191
74.0,91.25327256648436,87.3601792576919
75.0,90.20676953190222,88.74027298672718
76.0,91.3878082868792,88.67178592530547
77.0,91.36356253716338,87.03831029286127
78.0,91.82956155209847,87.68286134179425
79.0,91.92964256991941,88.76564202798063
80.0,91.44067535312516,88.36080292700989
81.0,90.26819734218965,90.30293536180116
82.0,91.4703286179152,87.81817893503509
83.0,90.75944988381752,89.07373474136716
84.0,89.86339356348478,87.66195861488345
85.0,90.27245825254775,88.01468492268235
86.0,90.97908519821702,87.76705278641188
87.0,90.25932123971083,88.83630274432622
88.0,90.82803647151363,87.22641130051467
89.0,91.21892607740881,88.23070123075432
90.0,91.07209750956878,88.3372247079342
91.0,90.57223874642985,88.8204521274884
92.0,91.2065118679005,90.33046081714811
93.0,91.06464058150961,87.92687737352865
94.0,90.56323218900583,88.18286370462184
95.0,90.60048866738809,90.15096004496824
96.0,90.66776248893866,88.58992882546238
97.0,89.4151138277837,88.22682504529443
98.0,90.97844100483236,88.46769772352145
99.0,89.90929260341781,88.46373942882654
100.0,90.47153929997675,89.0625948255435
101.0,90.06861693843348,87.03986558799461
102.0,90.5961292627683,88.5378554739365
103.0,89.86132454823694,87.1077782499354
104.0,90.33883336349697,87.4279013292729
105.0,91.41932146724403,88.72087360984503
106.0,89.62274612348891,86.47821166968754
107.0,89.8099073928223,88.37863589761078
108.0,90.22426613047939,88.35241313355336
109.0,90.43581560529135,87.2205552764338
110.0,90.73479298600478,87.97527319090672
111.0,90.98415914724302,89.59194407915868
112.0,90.5242839002279,88.06300935728153
113.0,90.6513459661373,87.97674290286265
114.0,89.85352915118385,89.20498899953397
